Image,Accuracy,F1,Jaccard,Recall,Precision,Dice
ISIC_0012086.jpg,0.5282745361328125,0.0,0.0,0.0,0.0,0.0
ISIC_0015953.jpg,0.917724609375,0.2093841642228739,0.11693416311824435,0.12473794549266247,0.6514598540145985,0.2093841641921724
ISIC_0015003.jpg,0.7246551513671875,0.4927617709065355,0.32693024990675124,0.32693024990675124,1.0,0.49276177089268414
ISIC_0014489.jpg,0.43267822265625,0.0,0.0,0.0,0.0,0.0
ISIC_0012898.jpg,0.9683074951171875,0.0,0.0,0.0,0.0,0.0
ISIC_0013229.jpg,0.9459228515625,0.0,0.0,0.0,0.0,0.0
ISIC_0011166.jpg,0.940765380859375,0.583118556701031,0.4115507048658481,0.4115507048658481,1.0,0.5831185566384108
ISIC_0000504.jpg,0.9248504638671875,0.5773620526902944,0.40583906381951984,0.40583906381951984,1.0,0.5773620526407481
ISIC_0012956.jpg,0.98046875,0.0,0.0,0.0,0.0,0.0
ISIC_0000449.jpg,0.9933929443359375,0.9040549523598493,0.8249090173877881,0.8963093145869947,0.9119356280733125,0.9040549521595269
ISIC_0014500.jpg,0.7238616943359375,0.0,0.0,0.0,0.0,0.0
ISIC_0014623.jpg,0.6618804931640625,0.22065909330707276,0.12401170145477546,0.12401170145477546,1.0,0.2206590932993121
ISIC_0014872.jpg,0.3116607666015625,0.0,0.0,0.0,0.0,0.0
ISIC_0010458.jpg,0.899322509765625,0.39031602291628165,0.24247990815154993,0.24247990815154993,1.0,0.3903160228802147
ISIC_0011203.jpg,0.6308135986328125,0.04792822571125015,0.02455249153362361,0.02455249153362361,1.0,0.047928225709364176
ISIC_0014094.jpg,0.986053466796875,0.0,0.0,0.0,0.0,0.0
ISIC_0012662.jpg,0.9912567138671875,0.0,0.0,0.0,0.0,0.0
ISIC_0000297.jpg,0.9588775634765625,0.78137421919364,0.641192917054986,0.6480958148297672,0.9836601307189542,0.7813742191302527
ISIC_0000105.jpg,0.9691162109375,0.7228915662650602,0.5660377358490566,0.5666452028332261,0.998109640831758,0.7228915661660882
ISIC_0000283.jpg,0.9405059814453125,0.8028517975425999,0.6706369319141747,0.8509110396570204,0.759931080693022,0.8028517975020047
ISIC_0014603.jpg,0.93975830078125,0.6621598493924354,0.4949469105795062,0.5098840274117027,0.9441190824792581,0.6621598493357728
ISIC_0013010.jpg,0.980010986328125,0.0,0.0,0.0,0.0,0.0
ISIC_0015176.jpg,0.49163818359375,0.20611923938426346,0.11490130442868149,0.11490130442868149,1.0,0.20611923937935187
ISIC_0013269.jpg,0.9724884033203125,0.0,0.0,0.0,0.0,0.0
ISIC_0002453.jpg,0.9560394287109375,0.44478704952784737,0.28599752168525405,0.28599752168525405,1.0,0.44478704944213004
ISIC_0013226.jpg,0.974884033203125,0.0,0.0,0.0,0.0,0.0
ISIC_0014288.jpg,0.829803466796875,0.0,0.0,0.0,0.0,0.0
ISIC_0013804.jpg,0.9869232177734375,0.3838964773544213,0.23754448398576514,0.23754448398576514,1.0,0.38389647707843527
ISIC_0013190.jpg,0.970428466796875,0.7195369030390738,0.5619349005424955,0.5619349005424955,1.0,0.719536902934944
ISIC_0010473.jpg,0.7047576904296875,0.4243596227650016,0.2693251765416714,0.2693251765416714,1.0,0.42435962275237676
ISIC_0015171.jpg,0.1183013916015625,0.0,0.0,0.0,0.0,0.0
ISIC_0014812.jpg,0.9803924560546875,0.8679749306483099,0.7667453258304593,0.8763485477178423,0.8597598208833707,0.8679749305591313
ISIC_0000515.jpg,0.662628173828125,0.40201222480662085,0.25157403019429964,0.25157403019429964,1.0,0.40201222479574805
ISIC_0012690.jpg,0.9659576416015625,0.6493792236366493,0.48080055852920645,0.48136067101584346,0.9975857073877354,0.6493792235345939
ISIC_0014337.jpg,0.94476318359375,0.0,0.0,0.0,0.0,0.0
ISIC_0000448.jpg,0.8924102783203125,0.6166893177493884,0.4458068065707773,0.4458068065707773,1.0,0.6166893177158635
ISIC_0010183.jpg,0.984466552734375,0.8361236316806182,0.7183955739972337,0.7669816893089191,0.918966737438075,0.83612363154602
ISIC_0012278.jpg,0.9867706298828125,0.13213213213213212,0.0707395498392283,0.0707395498392283,1.0,0.13213213199986773
ISIC_0001184.jpg,0.9513702392578125,0.0,0.0,0.0,0.0,0.0
ISIC_0013342.jpg,0.9774169921875,0.07960199004975124,0.04145077720207254,0.04145077720207254,1.0,0.07960199000024751
ISIC_0000529.jpg,0.722564697265625,0.4554983229516052,0.29491604296738666,0.29491604296738666,1.0,0.4554983229379642
ISIC_0014862.jpg,0.6408233642578125,0.2063989750851286,0.11507518796992482,0.11507518796992482,1.0,0.20639897507817
ISIC_0013908.jpg,0.8575897216796875,0.0,0.0,0.0,0.0,0.0
ISIC_0000034.jpg,0.9012908935546875,0.685160850732467,0.5210986082321587,0.5248676459622698,0.9864069506726457,0.685160850699121
ISIC_0013765.jpg,0.5728912353515625,0.036885386918074525,0.018789217232797,0.018789217232797,1.0,0.036885386916805374
ISIC_0013425.jpg,0.9769287109375,0.6785714285714286,0.5135135135135135,0.5135135135135135,1.0,0.6785714284271744
